person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
79620,Bill Harrell,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Siena,College/University,0
79621,Jim Hoverder,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Central Missouri,College/University,0
79622,Gordon Stauffer,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Michigan State,College/University,0
79623,Dale Toft,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Denver,College/University,0
78280,Dick Surhoff,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,Long Island-Brooklyn,College/University,1
78446,Jim Walsh,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Stanford,College/University,1
78506,Lucian Whitaker,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Kentucky,College/University,1
76241,Jim Brasco,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,New York University,College/University,1
76246,Tom Brennan,1952,0,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University,1
77843,Bob Peterson,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Oregon,College/University,1
77886,Bob Priddy,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,New Mexico State,College/University,1
77900,Moe Radovich,1952,0,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Wyoming,College/University,1
77947,Gene Rhodes,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Western Kentucky,College/University,1
77430,Ronnie MacGilvray,1952,0,0,0,Draft,1610612758,Rochester,Royals,ROC,St. John's (NY),College/University,1
76301,Dick Bunt,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,New York University,College/University,1
76428,Gene Conley,1952,10,0,0,Draft,1610612738,Boston,Celtics,BOS,Washington State,College/University,1
76434,Bert Cook,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,Utah State,College/University,1
76536,Walt Davis,1952,2,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Texas A&M,College/University,1
76557,Blaine Denning,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Lawrence Tech,College/University,1
79624,Bud Donnelly,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,La Salle,College/University,0
79625,Jim Kennedy,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Duquesne,College/University,0
79626,Harry Moore,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,West Virginia,College/University,0
79627,Bob Roche,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Syracuse,College/University,0
79628,Pete Brewster,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Purdue,College/University,0
